mar_diminutif,prod_code,prod_id,com_bud_annee,lieu,unite,typeP,com_prod_quantite,com_prod_montant_ht,quantite_constate
MEC3-Lot1,1199,327599,2024,Neuilly,PCTT Ouest,Curatif,1.0,149.67,1.0
MEC3-Lot1,813,327605,2024,Orly,PCTT Sud,Preventif,1.0,2067.6,1.0
MEC3-Lot1,1157,327609,2024,SIRIUS,PCTT Sud,Curatif,150.0,1714.5,150.0
MEC3-Lot1,1157,327609,2024,SIRIUS,UPMM,Curatif,50.0,571.5,50.0
MEC3-Lot1,1149,327613,2024,SIRIUS,PCTT Sud,Curatif,700.0,8001.0,700.0
MEC3-Lot1,1141,327615,2024,Bellerive,PCTT Ouest,Curatif,8.0,2840.96,8.0
MEC3-Lot1,633,327617,2024,Taverny,PCTT Nord,Preventif,1.0,776.44,1.0
MEC3-Lot1,673,327623,2024,Taverny,PCTT Nord,Preventif,1.0,1871.24,1.0
MEC3-Lot1,1071,327625,2024,Fontenay le Fleury,PCTT Ouest,Preventif,1.0,1114.11,1.0
MEC3-Lot1,1147,327637,2024,SIRIUS,PCTT Ouest,Curatif,7.0,80.01,7.0
MEC3-Lot1,1254,327639,2024,SIRIUS et TUNNELS,UPMM,Fourniture,5.0,26651.95,0.0
MEC3-Lot1,314,327641,2024,SIRIUS,UPMM,Preventif,3.0,4572.03,3.0
MEC3-Lot1,119,327643,2023,Nanterre / La Défense,PCTT Ouest,Curatif,7.0,3809.82,7.0
MEC3-Lot1,119,327643,2024,Antony,PCTT Sud,Curatif,5.0,2721.3,5.0
MEC3-Lot1,119,327643,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,1.0,544.26,1.0
MEC3-Lot1,119,327643,2024,Fontenay le Fleury,PCTT Ouest,Preventif,1.0,544.26,1.0
MEC3-Lot1,119,327643,2024,SIRIUS,UPMM,Preventif,10.0,5442.6,10.0
MEC3-Lot1,952,327647,2024,Bellerive,PCTT Ouest,Preventif,1.0,2963.57,1.0
MEC3-Lot1,1124,327659,2024,Landy,PCTT Nord,Curatif,1.0,1231.75,1.0
MEC3-Lot1,1124,327659,2024,SIRIUS,PCTT Nord,Curatif,5.0,6158.75,5.0
MEC3-Lot1,1124,327659,2024,SIRIUS,PCTT Ouest,Curatif,7.0,8622.25,7.0
MEC3-Lot1,1124,327659,2024,SIRIUS,PCTT Sud,Curatif,3.0,3695.25,3.0
MEC3-Lot1,111,327661,2024,Bellerive,PCTT Ouest,Curatif,1.0,378.43,1.0
MEC3-Lot1,111,327661,2024,Landy,PCTT Nord,Curatif,1.0,378.43,1.0
MEC3-Lot1,111,327661,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,378.43,1.0
MEC3-Lot1,106,327667,2023,SIRIUS,UIRC,Curatif,2.0,4626.18,2.0
MEC3-Lot1,106,327667,2024,SIRIUS,UPMM,Curatif,12.0,27757.08,12.0
MEC3-Lot1,1223,327671,2023,Tous tunnels,UIRC,Fourniture,1000.0,9950.0,1000.0
MEC3-Lot1,1223,327671,2024,SIRIUS,PCTT Sud,Curatif,850.0,8457.5,850.0
MEC3-Lot1,1223,327671,2024,SIRIUS et TUNNELS,UPMM,Fourniture,2000.0,20860.0,0.0
MEC3-Lot1,660,327673,2024,Landy,PCTT Nord,Preventif,1.0,14541.27,1.0
MEC3-Lot1,980,327679,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,5681.96,1.0
MEC3-Lot1,1113,327685,2024,Boissy-Saint-Léger,PCTT Est,Curatif,1.0,190.92,1.0
MEC3-Lot1,1113,327685,2024,SIRIUS,PCTT Est,Curatif,2.0,381.84,2.0
MEC3-Lot1,1113,327685,2024,SIRIUS,UPMM,Curatif,1.0,190.92,1.0
MEC3-Lot1,836,327689,2024,Fresnes,PCTT Sud,Preventif,1.0,2179.91,1.0
MEC3-Lot1,721,327705,2024,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,4783.29,1.0
MEC3-Lot1,203,327707,2023,Nogent,PCTT Est,Curatif,1.0,1000.07,1.0
MEC3-Lot1,203,327707,2024,Antony,PCTT Sud,Curatif,3.0,3000.21,0.0
MEC3-Lot1,203,327707,2024,Landy,PCTT Nord,Curatif,2.0,2000.14,2.0
MEC3-Lot1,203,327707,2024,SIRIUS,PCTT Sud,Evolutif,5.0,5000.35,5.0
MEC3-Lot1,203,327707,2024,SIRIUS,UPMM,Evolutif,28.0,28001.96,28.0
MEC3-Lot1,322,327709,2024,Nanterre / La Défense,PCTT Ouest,Preventif,13.0,8293.09,13.0
MEC3-Lot1,322,327709,2024,SIRIUS,PCTT Est,Preventif,28.0,17862.04,28.0
MEC3-Lot1,322,327709,2024,SIRIUS,PCTT Nord,Preventif,23.0,14672.39,23.0
MEC3-Lot1,322,327709,2024,SIRIUS,PCTT Sud,Preventif,6.0,3827.58,6.0
MEC3-Lot1,1119,327717,2024,Italie,PCTT Sud,Curatif,1.0,387.62,1.0
MEC3-Lot1,1119,327717,2024,Nanterre / La Défense,PCTT Ouest,Curatif,4.0,1550.48,4.0
MEC3-Lot1,1119,327717,2024,SIRIUS,PCTT Est,Curatif,6.0,2325.72,6.0
MEC3-Lot1,1119,327717,2024,SIRIUS,UPMM,Curatif,3.0,1162.86,3.0
MEC3-Lot1,1210,327721,2023,SIRIUS,UIRC,Fourniture,1000.0,1890.0,1000.0
MEC3-Lot1,1210,327721,2024,Bicêtre,PCTT Sud,Urgence,200.0,378.0,200.0
MEC3-Lot1,1210,327721,2024,Nogent,PCTT Est,Evolutif,3700.0,6993.0,3700.0
MEC3-Lot1,1210,327721,2024,SIRIUS,PCTT Nord,Curatif,350.0,661.5,350.0
MEC3-Lot1,1210,327721,2024,SIRIUS,PCTT Sud,Curatif,950.0,1795.5,950.0
MEC3-Lot1,1210,327721,2024,SIRIUS,UPMM,Curatif,360.0,680.4,360.0
MEC3-Lot1,907,327725,2024,PCTT,PCTT Ouest,Preventif,1.0,1362.97,1.0
MEC3-Lot1,1031,327731,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,2306.58,1.0
MEC3-Lot1,108,327733,2023,SIRIUS,UIRC,Curatif,1.0,1970.2,1.0
MEC3-Lot1,108,327733,2024,SIRIUS,UPMM,Curatif,15.0,29553.0,15.0
MEC3-Lot1,781,327735,2024,Champigny,PCTT Est,Preventif,1.0,3210.89,1.0
MEC3-Lot1,765,327739,2024,Nogent,PCTT Est,Preventif,1.0,4786.54,1.0
MEC3-Lot1,1263,327747,2023,SIRIUS,UIRC,Fourniture,2.0,7087.5,2.0
MEC3-Lot1,1173,327749,2024,Bellerive,PCTT Ouest,Curatif,1.0,163.42,1.0
MEC3-Lot1,1173,327749,2024,Bicêtre,PCTT Sud,Curatif,1.0,163.42,1.0
MEC3-Lot1,1173,327749,2024,Boissy-Saint-Léger,PCTT Est,Curatif,2.0,326.84,2.0
MEC3-Lot1,1173,327749,2024,Landy,PCTT Nord,Curatif,1.0,163.42,1.0
MEC3-Lot1,1173,327749,2024,Nanterre / La Défense,PCTT Ouest,Curatif,43.0,7027.06,42.0
MEC3-Lot1,1173,327749,2024,Nanterre / La Défense,PCTT Ouest,Fourniture,2.0,326.84,2.0
MEC3-Lot1,1173,327749,2024,Neuilly,PCTT Ouest,Curatif,1.0,163.42,1.0
MEC3-Lot1,1173,327749,2024,Nogent,PCTT Est,Curatif,3.0,490.26,3.0
MEC3-Lot1,1173,327749,2024,PCTT,PCTT Est,Fourniture,25.0,4085.5,25.0
MEC3-Lot1,1173,327749,2024,PCTT,PCTT Ouest,Curatif,2.0,326.84,2.0
MEC3-Lot1,1173,327749,2024,PCTT,PCTT Ouest,Fourniture,11.0,1797.62,11.0
MEC3-Lot1,1173,327749,2024,PCTT,PCTT Sud,Curatif,22.0,3595.24,22.0
MEC3-Lot1,1173,327749,2024,SIRIUS,UPMM,Curatif,12.0,1961.04,10.0
MEC3-Lot1,1173,327749,2024,Saint Cloud,PCTT Ouest,Urgence,1.0,163.42,1.0
MEC3-Lot1,1173,327749,2024,Sévines,PCTT Ouest,Curatif,1.0,163.42,1.0
MEC3-Lot1,1173,327749,2024,Thiais,PCTT Est,Curatif,3.0,490.26,3.0
MEC3-Lot1,1152,327753,2023,SIRIUS,PCTT Sud,Curatif,3300.0,42306.0,3300.0
MEC3-Lot1,1152,327753,2024,Bellerive,PCTT Ouest,Curatif,200.0,2564.0,200.0
MEC3-Lot1,1152,327753,2024,Champigny,PCTT Est,Curatif,180.0,2307.6,30.0
MEC3-Lot1,1152,327753,2024,Nanterre / La Défense,PCTT Ouest,Curatif,0.0,0.0,0.0
MEC3-Lot1,1152,327753,2024,Neuilly,PCTT Ouest,Curatif,150.0,1923.0,150.0
MEC3-Lot1,1152,327753,2024,SIRIUS,PCTT Nord,Curatif,350.0,4487.0,350.0
MEC3-Lot1,1152,327753,2024,SIRIUS,PCTT Ouest,Curatif,115.0,1474.3,115.0
MEC3-Lot1,1152,327753,2024,SIRIUS,PCTT Sud,Curatif,2410.0,30896.2,2410.0
MEC3-Lot1,1152,327753,2024,SIRIUS,UIRC,Curatif,550.0,7051.0,550.0
MEC3-Lot1,1152,327753,2024,SIRIUS,UPMM,Curatif,1025.0,13745.25,0.0
MEC3-Lot1,838,327761,2024,Orly,PCTT Sud,Preventif,1.0,2179.91,1.0
MEC3-Lot1,858,327763,2024,Orly,PCTT Sud,Preventif,1.0,4786.54,1.0
MEC3-Lot1,1125,327773,2023,Bellerive,PCTT Ouest,Curatif,3.0,4238.97,3.0
MEC3-Lot1,1125,327773,2023,Nanterre / La Défense,PCTT Ouest,Curatif,5.0,7064.95,5.0
MEC3-Lot1,1125,327773,2023,SIRIUS,PCTT Sud,Curatif,4.0,5651.96,4.0
MEC3-Lot1,1125,327773,2023,SIRIUS,UIRC,Curatif,6.0,8477.94,6.0
MEC3-Lot1,1125,327773,2024,Ambroise PARE,PCTT Ouest,Curatif,1.0,1412.99,1.0
MEC3-Lot1,1125,327773,2024,Antony,PCTT Sud,Curatif,1.0,1412.99,1.0
MEC3-Lot1,1125,327773,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,1.0,1412.99,1.0
MEC3-Lot1,1125,327773,2024,Champigny,PCTT Est,Curatif,2.0,2825.98,2.0
MEC3-Lot1,1125,327773,2024,PCTT,PCTT Ouest,Curatif,3.0,4238.97,3.0
MEC3-Lot1,1125,327773,2024,SIRIUS,PCTT Nord,Curatif,9.0,12716.91,9.0
MEC3-Lot1,1125,327773,2024,SIRIUS,PCTT Ouest,Curatif,5.0,7064.95,5.0
MEC3-Lot1,1125,327773,2024,SIRIUS,PCTT Ouest,Urgence,1.0,1412.99,1.0
MEC3-Lot1,1125,327773,2024,SIRIUS,PCTT Sud,Curatif,36.0,50867.64,35.0
MEC3-Lot1,1125,327773,2024,SIRIUS,UPMM,Curatif,1.0,1412.99,1.0
MEC3-Lot1,1248,327777,2023,Tous tunnels,UIRC,Fourniture,500.0,8715.0,500.0
MEC3-Lot1,1176,327783,2024,Bellerive,PCTT Ouest,Curatif,1.0,418.59,1.0
MEC3-Lot1,1176,327783,2024,Chennevières,PCTT Ouest,Preventif,1.0,418.59,0.0
MEC3-Lot1,1176,327783,2024,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,837.18,2.0
MEC3-Lot1,1176,327783,2024,Nogent,PCTT Est,Curatif,2.0,837.18,2.0
MEC3-Lot1,872,327785,2024,Bicêtre,PCTT Sud,Preventif,1.0,2821.01,1.0
MEC3-Lot1,917,327787,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,18711.92,1.0
MEC3-Lot1,321,327789,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,699.15,1.0
MEC3-Lot1,321,327789,2024,SIRIUS,PCTT Est,Preventif,4.0,2796.6,4.0
MEC3-Lot1,321,327789,2024,SIRIUS,PCTT Nord,Preventif,2.0,1398.3,2.0
MEC3-Lot1,321,327789,2024,SIRIUS,PCTT Sud,Preventif,3.0,2097.45,3.0
MEC3-Lot1,1109,327791,2023,SIRIUS,UIRC,Curatif,16.0,1769.76,16.0
MEC3-Lot1,1109,327791,2024,Boissy-Saint-Léger,PCTT Est,Curatif,20.0,2212.2,20.0
MEC3-Lot1,1109,327791,2024,SIRIUS,PCTT Est,Curatif,1.0,110.61,1.0
MEC3-Lot1,1109,327791,2024,SIRIUS,PCTT Nord,Curatif,10.0,1106.1,0.0
MEC3-Lot1,1109,327791,2024,SIRIUS,PCTT Ouest,Curatif,10.0,1106.1,10.0
MEC3-Lot1,1109,327791,2024,SIRIUS,PCTT Sud,Curatif,16.0,1769.76,16.0
MEC3-Lot1,1109,327791,2024,SIRIUS,UPMM,Curatif,22.0,2433.42,19.0
MEC3-Lot1,1172,327795,2024,SIRIUS,UPMM,Curatif,1.0,149.67,1.0
MEC3-Lot1,902,327797,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,6343.66,1.0
MEC3-Lot1,1220,327799,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,14.0,195.44,14.0
MEC3-Lot1,1003,327801,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,2516.78,1.0
MEC3-Lot1,1100,351081,2024,SIRIUS,PCTT Nord,Curatif,3.0,5679.0,2.0
MEC3-Lot1,1100,351081,2024,SIRIUS,PCTT Ouest,Curatif,2.0,3786.0,2.0
MEC3-Lot1,1100,351081,2024,SIRIUS,PCTT Sud,Curatif,2.0,3786.0,2.0
MEC3-Lot1,1100,351081,2024,SIRIUS,UPMM,Curatif,16.0,30288.0,16.0
MEC3-Lot2,101,334729,2024,Tous tunnels,UIRC,Curatif,1.0,56925.28,1.0
MERASS,RAD-MC 07,188685,2024,PCTT,PCTT Ouest,Curatif,1.0,1683.64,0.0
MERASS,RAD CCGC 03,188689,2023,SIREDO,UOIT,Curatif,18.0,2978.66,10.0
MERASS,RAD CCGC 03,188689,2023,SIRIUS,PCTT Ouest,Curatif,4.0,670.9,4.0
MERASS,RAD CCGC 03,188689,2023,SIRIUS,PCTT Sud,Curatif,7.0,1176.96,7.0
MERASS,RAD CCGC 03,188689,2024,SIREDO,UOIT,Curatif,9.0,1535.49,9.0
MERASS,RAD CCGC 03,188689,2024,SIRIUS,PCTT Sud,Curatif,3.0,511.83,3.0
MERASS,RAD MAP GC 04,188705,2023,SIREDO,UOIT,Curatif,2.0,218.52,0.0
MERASS,RAD CC 12,188709,2023,SIREDO,UOIT,Curatif,5.0,20471.29,3.0
MERASS,RAD CC 12,188709,2023,SIRIUS,PCTT Sud,Curatif,1.0,4208.05,1.0
MERASS,RAD MAP ELEC 12,188711,2023,SIREDO,UOIT,Curatif,2.0,484.22,2.0
MERASS,RAD MAP ELEC 12,188711,2023,SIREDO,UOIT,Preventif,1.0,233.93,1.0
MERASS,RAD-MC 04,188713,2023,SIRIUS,PCTT Ouest,Curatif,2.0,7895.94,2.0
MERASS,RAD CC 04,188715,2023,SIRIUS,PCTT Est,Curatif,2.0,2463.02,0.0
MERASS,RAD CC 04,188715,2023,SIRIUS,PCTT Ouest,Curatif,1.0,1231.51,1.0
MERASS,RAD CC 04,188715,2023,SIRIUS,PCTT Sud,Curatif,2.0,2379.76,2.0
MERASS,RAD CC 04,188715,2024,SIRIUS,PCTT Est,Curatif,1.0,1231.51,1.0
MERASS,RAD CC 04,188715,2024,SIRIUS,PCTT Sud,Curatif,1.0,1231.51,1.0
MERASS,RAD CCGC 11,188721,2023,SIREDO,UOIT,Curatif,109.0,1043.13,68.0
MERASS,RAD CCGC 11,188721,2023,SIRIUS,PCTT Ouest,Curatif,31.0,307.21,31.0
MERASS,RAD CCGC 11,188721,2024,SIREDO,UOIT,Curatif,1426.0,14131.66,1274.0
MERASS,RAD CCGC 11,188721,2024,SIRIUS,PCTT Sud,Curatif,38.0,376.58,38.0
MERASS,RAD CC 20,188723,2024,SIRIUS,PCTT Est,Curatif,1.0,1770.17,1.0
MERASS,RAD MAP MOE 14,188727,2023,SIREDO,UOIT,Curatif,1.0,275.94,1.0
MERASS,RAD MAP MOE 13,188733,2023,SIREDO,UOIT,Curatif,2.0,963.68,2.0
MERASS,RAD MP 03,188737,2023,SIRIUS,PCTT Est,Preventif,14.0,1498.28,5.0
MERASS,RAD MP 03,188737,2024,SIRIUS,PCTT Est,Preventif,14.0,1550.64,9.0
MERASS,RAD PA 01,188741,2023,SIRIUS,PCTT Ouest,Curatif,0.25,4349.19,0.25
MERASS,RAD PA 01,188741,2023,SIRIUS,UPMM,Prestations intellectuelles,1.0,18005.38,1.0
MERASS,RAD PA 01,188741,2024,SIRIUS,PCTT Est,Curatif,0.4,7202.15,0.4
MERASS,RAD MP 05,188743,2023,SIREDO,UOIT,Curatif,17.0,1858.37,16.0
MERASS,RAD MP 05,188743,2023,SIREDO,UOIT,Preventif,25.0,2677.75,23.0
MERASS,RAD MP 05,188743,2024,SIREDO,UOIT,Curatif,8.0,886.88,8.0
MERASS,RAD-MC 08,188745,2023,SIRIUS,PCTT Ouest,Curatif,2.0,6506.9,2.0
MERASS,RAD CCGC 17,188753,2023,SIREDO,UOIT,Curatif,6.0,7459.56,3.0
MERASS,RAD CCGC 17,188753,2024,SIREDO,UOIT,Curatif,8.0,10294.08,5.0
MERASS,RAD CCGC 17,188753,2024,SIRIUS,PCTT Sud,Curatif,1.0,1286.76,1.0
MERASS,RAD CC 07,188759,2023,SIREDO,UOIT,Curatif,2.0,5255.54,2.0
MERASS,RAD CC 07,188759,2023,SIRIUS,PCTT Ouest,Curatif,1.0,2627.77,1.0
MERASS,RAD MAP RAC 02,188765,2023,SIREDO,UOIT,Curatif,4.0,613.28,2.0
MERASS,RAD MAP RAC 02,188765,2024,SIREDO,UOIT,Curatif,5.0,786.55,5.0
MERASS,RAD MAP RAC 02,188765,2024,SIRIUS,PCTT Sud,Curatif,1.0,157.31,1.0
MERASS,RAD MAP GC 01,188767,2023,SIREDO,UOIT,Curatif,598.11,508.39,0.0
MERASS,RAD MAP ENV 04,188769,2023,SIREDO,UOIT,Curatif,2.0,161.3,2.0
MERASS,RAD MP 02,188779,2023,SIRIUS,PCTT Est,Preventif,20.0,2142.2,5.0
MERASS,RAD MP 02,188779,2024,SIRIUS,PCTT Est,Preventif,20.0,2217.2,20.0
MERASS,RAD MAP DEP 04,188789,2023,SIREDO,UOIT,Curatif,13.0,3487.92,12.0
MERASS,RAD MAP CON 01,188791,2023,SIREDO,UOIT,Curatif,1051.12,893.44,788.34
MERASS,RAD MAP CON 01,188791,2024,SIREDO,UOIT,Curatif,815.91,693.51,815.91
MERASS,RAD-MC 03,188799,2024,PCTT,PCTT Ouest,Curatif,1.0,2043.05,0.0
MERASS,RAD-MC 03,188799,2024,SIRIUS,PCTT Nord,Curatif,3.0,6129.15,0.525
MERASS,RAD CCGC 04,188807,2023,SIREDO,UOIT,Curatif,37.0,9606.67,19.0
MERASS,RAD CCGC 04,188807,2023,SIRIUS,PCTT Ouest,Curatif,3.0,786.51,3.0
MERASS,RAD CCGC 04,188807,2023,SIRIUS,PCTT Sud,Curatif,1.0,259.15,1.0
MERASS,RAD CCGC 04,188807,2024,SIREDO,UOIT,Curatif,11.0,2950.31,11.0
MERASS,RAD MAP CON 04,188809,2023,SIREDO,UOIT,Curatif,15.0,4006.03,12.0
MERASS,RAD MAP CON 04,188809,2023,SIREDO,UOIT,Preventif,2.0,525.56,2.0
MERASS,RAD MAP CON 04,188809,2024,SIREDO,UOIT,Curatif,10.0,2719.7,10.0
MERASS,RAD MAP ELEC 13,188835,2023,SIREDO,UOIT,Curatif,4.0,516.2,3.0
MERASS,RAD MAP ELEC 13,188835,2023,SIREDO,UOIT,Preventif,1.0,127.93,1.0
MERASS,RAD MAP ELEC 13,188835,2024,SIREDO,UOIT,Curatif,8.0,1059.28,7.0
MERASS,RAD MAP ENV 08,188837,2023,SIREDO,UOIT,Curatif,3.0,378.21,2.0
MERASS,RAD MAP RAC 04,188841,2024,SIRIUS,PCTT Ouest,Curatif,2.0,314.58,2.0
MERASS,RAD CCGC 05,188845,2023,SIREDO,UOIT,Curatif,2.0,209.88,0.0
MERASS,RAD MAP DEP 01,188849,2023,SIREDO,UOIT,Curatif,2059.93,1750.94,2059.93
MERASS,RAD MAP DEP 10,188853,2023,SIREDO,UOIT,Curatif,1.0,462.23,1.0
MERASS,RAD MAP RAC 01,188871,2023,SIREDO,UOIT,Curatif,1530.54,1300.94,1226.56
MERASS,RAD MAP RAC 01,188871,2024,SIREDO,UOIT,Curatif,1101.17,935.97,1101.17
MERASS,RAD MP 01,188875,2023,SIRIUS,PCTT Est,Preventif,11.0,1376.21,0.0
MERASS,RAD MP 01,188875,2024,SIRIUS,PCTT Est,Preventif,11.0,1424.39,11.0
MERASS,RAD CCGC 10,188881,2023,SIREDO,UOIT,Curatif,636.0,53817.59,332.0
MERASS,RAD CCGC 10,188881,2024,SIREDO,UOIT,Curatif,21.0,1837.29,21.0
MERASS,RAD MC 02,188887,2024,SIRIUS,PCTT Nord,Curatif,3.0,3064.59,0.2
MERASS,RAD MAP ELEC 01,188899,2023,SIREDO,UOIT,Curatif,242.11,205.79,242.11
MERASS,RAD MP 07,188913,2023,SIRIUS,PCTT Est,Preventif,9.0,1288.89,0.0
MERASS,RAD MP 07,188913,2024,SIRIUS,PCTT Est,Preventif,9.0,1333.98,9.0
MERASS,RAD CCGC 02,188919,2023,SIREDO,UOIT,Curatif,14.0,2222.5,5.0
MERASS,RAD CCGC 02,188919,2023,SIRIUS,PCTT Ouest,Curatif,3.0,476.25,3.0
MERASS,RAD CCGC 02,188919,2023,SIRIUS,PCTT Sud,Curatif,7.0,1127.9,7.0
MERASS,RAD CCGC 02,188919,2024,SIREDO,UOIT,Curatif,2.0,328.6,2.0
MERASS,RAD CC 05,188923,2023,SIRIUS,PCTT Est,Curatif,2.0,3540.12,0.0
MERASS,RAD CC 05,188923,2023,SIRIUS,PCTT Nord,Curatif,1.0,1710.22,1.0
MERASS,RAD CC 05,188923,2023,SIRIUS,PCTT Ouest,Curatif,2.0,3420.44,2.0
MERASS,RAD CC 05,188923,2023,SIRIUS,PCTT Sud,Curatif,5.0,8670.78,5.0
MERASS,RAD CC 05,188923,2024,SIRIUS,PCTT Sud,Curatif,2.0,3540.12,2.0
MERASS,RAD CC 19,188925,2024,SIRIUS,PCTT Est,Curatif,3.0,3694.56,3.0
MERASS,RAD CC 19,188925,2024,SIRIUS,PCTT Sud,Curatif,1.0,1231.52,1.0
MERASS,RAD MAP MOE 16,188929,2023,SIREDO,UOIT,Curatif,9.0,7031.87,5.0
MERASS,RAD MAP MOE 16,188929,2024,SIREDO,UOIT,Curatif,2.0,1604.84,2.0
MERASS,RAD CC 10,188931,2023,SIREDO,UOIT,Curatif,18.0,47299.86,4.0
MERASS,RAD CC 10,188931,2023,SIRIUS,PCTT Nord,Curatif,1.0,2627.77,1.0
MERASS,RAD CC 10,188931,2024,Fontenay le Fleury,PCTT Ouest,Curatif,1.0,2719.71,1.0
MERASS,RAD CC 10,188931,2024,SIREDO,UOIT,Curatif,5.0,13598.55,5.0
MERASS,RAD MC 01,188933,2023,Bicêtre,PCTT Sud,Curatif,3.0,296.13,3.0
MERASS,RAD MC 01,188933,2023,Orly,PCTT Sud,Curatif,1.0,102.16,1.0
MERASS,RAD MC 01,188933,2023,PCTT,PCTT Sud,Curatif,0.5,49.36,0.5
MERASS,RAD MC 01,188933,2023,SIREDO,UOIT,Curatif,23.0,2315.18,21.0
MERASS,RAD MC 01,188933,2023,SIREDO,UOIT,Preventif,7.0,690.97,6.0
MERASS,RAD MC 01,188933,2023,SIRIUS,PCTT Est,Curatif,11.0,1109.96,8.0
MERASS,RAD MC 01,188933,2023,SIRIUS,PCTT Nord,Curatif,30.0,2961.3,14.0
MERASS,RAD MC 01,188933,2023,SIRIUS,PCTT Ouest,Curatif,17.0,1678.07,17.0
MERASS,RAD MC 01,188933,2023,SIRIUS,PCTT Sud,Curatif,58.0,5720.81,22.0
MERASS,RAD MC 01,188933,2024,Bicêtre,PCTT Sud,Curatif,6.0,612.96,4.0
MERASS,RAD MC 01,188933,2024,SIREDO,UOIT,Curatif,20.0,2043.2,19.0
MERASS,RAD MC 01,188933,2024,SIRIUS,PCTT Est,Curatif,28.0,2860.48,0.0
MERASS,RAD MC 01,188933,2024,SIRIUS,PCTT Ouest,Curatif,19.0,1941.04,4.0
MERASS,RAD MC 01,188933,2024,SIRIUS,PCTT Sud,Curatif,9.0,919.44,3.5
MERASS,RAD MAP RAC 06,188939,2023,SIREDO,UOIT,Curatif,10.0,1541.18,9.0
MERASS,RAD MAP RAC 06,188939,2024,SIREDO,UOIT,Curatif,5.85,920.26,5.85
MERASS,RAD CC 11,188953,2023,SIREDO,UOIT,Curatif,8.0,30809.54,7.0
MERASS,RAD CC 11,188953,2023,SIRIUS,PCTT Ouest,Curatif,1.0,3817.8,1.0
MERASS,RAD CC 11,188953,2023,SIRIUS,PCTT Sud,Curatif,6.0,23441.08,6.0
MERASS,RAD CC 11,188953,2024,SIREDO,UOIT,Curatif,3.0,11854.11,3.0
MERASS,RAD CC 06,188955,2023,SIRIUS,PCTT Nord,Curatif,1.0,2077.41,0.0
MERASS,RAD CC 06,188955,2023,SIRIUS,PCTT Ouest,Curatif,3.0,6232.23,3.0
MERASS,RAD CC 06,188955,2023,SIRIUS,PCTT Sud,Curatif,2.0,4227.5,2.0
MERASS,RAD-MC 05,188963,2023,Bicêtre,PCTT Sud,Curatif,6.0,621.42,6.0
MERASS,RAD-MC 05,188963,2023,Orly,PCTT Sud,Curatif,2.0,214.4,2.0
MERASS,RAD-MC 05,188963,2023,PCTT,PCTT Sud,Curatif,1.0,103.57,1.0
MERASS,RAD-MC 05,188963,2023,SIREDO,UOIT,Curatif,24.0,2540.13,19.0
MERASS,RAD-MC 05,188963,2023,SIREDO,UOIT,Preventif,7.0,724.99,6.0
MERASS,RAD-MC 05,188963,2023,SIRIUS,PCTT Est,Curatif,11.0,1164.68,8.0
MERASS,RAD-MC 05,188963,2023,SIRIUS,PCTT Nord,Curatif,50.0,5178.5,48.0
MERASS,RAD-MC 05,188963,2023,SIRIUS,PCTT Sud,Curatif,118.0,12211.39,84.0
MERASS,RAD-MC 05,188963,2024,Bicêtre,PCTT Sud,Curatif,12.0,1286.4,8.0
MERASS,RAD-MC 05,188963,2024,SIREDO,UOIT,Curatif,18.0,1929.6,17.0
MERASS,RAD-MC 05,188963,2024,SIRIUS,PCTT Est,Curatif,28.0,3001.6,3.0
MERASS,RAD-MC 05,188963,2024,SIRIUS,PCTT Ouest,Curatif,97.0,10398.4,32.0
MERASS,RAD-MC 05,188963,2024,SIRIUS,PCTT Sud,Curatif,18.0,1929.6,12.0
MERASS,RAD CCGC 08,188965,2023,SIREDO,UOIT,Curatif,82.0,10447.96,46.0
MERASS,RAD CCGC 08,188965,2024,SIREDO,UOIT,Curatif,106.0,13931.58,106.0
MERASS,RAD CCGC 08,188965,2024,SIRIUS,PCTT Sud,Curatif,2.0,262.86,2.0
MERASS,RAD MAP GC 03,188971,2023,SIREDO,UOIT,Curatif,1.0,379.59,0.0
MERASS,RAD MAP GC 03,188971,2024,SIREDO,UOIT,Curatif,1.0,392.87,1.0
MERASS,RAD CC 15,188973,2023,SIRIUS,PCTT Nord,Curatif,1.0,3861.91,1.0
MERASS,RAD MAP ELEC 02,188975,2024,SIRIUS,PCTT Ouest,Curatif,1.0,386.36,1.0
MERASS,RAD PA 04,188991,2024,SIRIUS,UPMM,Prestations intellectuelles,1.0,3676.47,1.0
MERASS,RAD CCGC 18,188993,2023,SIREDO,UOIT,Curatif,9.0,12450.45,8.0
MERASS,RAD CCGC 18,188993,2023,SIRIUS,PCTT Est,Curatif,3.0,4262.22,2.0
