,Unnamed: 0,mar_diminutif,tunnel,prdp_code,prod_groupe,ref_prix,freq_annuelle,ajust_freq_suppl,frq_totale,nb_equipe,cout_ht,cout_total,equipements,nomb_equipe
956,956,Onduleur,Italie,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,1.0,337.95,337.95,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
957,957,Onduleur,Italie,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,0.0,371.88,0.0,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
958,958,Onduleur,Italie,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
959,959,Onduleur,Italie,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,0.0,414.3,0.0,,0.0
960,960,Détection,Italie,DETPCA020,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP020,4.0,0.0,4.0,1.0,2880.15,11520.6,,1.0
961,961,Détection,Italie,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,3.0,24.15,72.45,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
962,962,Détection,Italie,DETPDI100,Préventif détection incendie,DEP100,1.0,0.0,1.0,1.0,347.55,347.55,,1.0
963,963,Détection,Italie,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,17.0,33.6,571.2,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
964,964,Détection,Italie,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,2.0,21.0,42.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
965,965,Détection,Italie,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
966,966,Détection,Italie,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,0.0,15.75,0.0,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
967,967,Détection,Italie,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
968,968,Détection,Italie,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,0.0,26.25,0.0,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
969,969,Détection,Italie,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,10.0,15.75,157.5,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
970,970,Ventilation,Italie,,,,1.0,0.0,1.0,1.0,0.0,0.0,,1.0
971,971,Ventilation,Italie,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,1.0,78.85,78.85,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
972,972,Ventilation,Italie,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,0.0,128.27,0.0,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
973,973,Ventilation,Italie,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
974,974,Ventilation,Italie,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
975,975,Ventilation,Italie,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
976,976,Vidéo,Italie,VIDDAI140,Maintenance préventive de la DAI du sens 1,VI MP 140,1.0,0.0,1.0,1.0,3341.64,1670.82,,1.0
977,977,Vidéo,Italie,VIDDAI141,Maintenance préventive de la DAI du sens 2,VI MP 141,1.0,0.0,1.0,1.0,3341.64,1670.82,,1.0
978,978,Vidéo,Italie,VIDCAM340,Nettoyage des caméras sens intérieur sens 1,VI MP 340,2.0,0.0,2.0,1.0,1696.19,1696.19,,1.0
979,979,Vidéo,Italie,VIDCAM341,Nettoyage des caméras sens intérieur sens 2,VI MP 341,2.0,0.0,2.0,1.0,1696.19,1696.19,,1.0
980,980,Vidéo,Italie,VIDPCI420,Maintenance préventive des caméras en issues de secours,VI MP 420,1.0,0.0,1.0,1.0,201.81,100.91,,1.0
981,981,Pompage,Italie,POMIND404,Entretien des poteaux incendie,INP404,1.0,0.0,1.0,1.0,961.0,961.0,,1.0
982,982,Pompage,Italie,,,,3.0,0.0,3.0,1.0,0.0,0.0,,1.0
983,983,Pompage,Italie,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
984,984,Pompage,Italie,,,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
985,985,Pompage,Italie,POMERC500,Entretien autres systèmes du réseau incendie,INP500,1.0,0.0,1.0,0.0,858.61,0.0,SURPRESSEUR-INCENDIE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Italie"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR-INCENDIE"")"
986,986,Pompage,Italie,POMERD600,Entretien autres systèmes du réseau incendie,INP600,1.0,0.0,1.0,0.0,858.61,0.0,,0.0
987,987,Pompage,Italie,POMERE700,Entretien autres systèmes du réseau incendie,INP700,1.0,0.0,1.0,5.0,214.65,1073.25,,5.0
988,988,Pompage,Italie,POMERF800,Entretien autres systèmes du réseau incendie,INP800,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
989,989,Pompage,Italie,POMERG900,Entretien autres systèmes du réseau incendie,INP900,1.0,0.0,1.0,0.0,208.4,0.0,,0.0
990,990,Pompage,Italie,POMERG901,Entretien autres systèmes du réseau incendie,INP901,1.0,0.0,1.0,0.0,714.81,0.0,,0.0
991,991,Bâtiment,Nanterre Centre,BATCJN006,Contrôle des IS de jour,VJO006,6.0,0.0,6.0,1.0,1014.0,6084.0,,1.0
992,992,Bâtiment,Nanterre Centre,BATCJN007,Contrôle des IS de jour,VJO007,6.0,0.0,6.0,1.0,1014.0,6084.0,,1.0
993,993,Bâtiment,Nanterre Centre,BATCNO006,Contrôle des IS + niches de nuit,VNO006,6.0,0.0,6.0,1.0,1958.0,11748.0,,1.0
994,994,Bâtiment,Nanterre Centre,BATCNO007,Contrôle des IS + niches de nuit,VNO007,6.0,0.0,6.0,1.0,1958.0,11748.0,,1.0
995,995,Bâtiment,Nanterre Centre,BATMPO006,Préventif IS + niches,MPO006,1.0,0.0,1.0,1.0,2111.0,2111.0,,1.0
996,996,Bâtiment,Nanterre Centre,BATMPO007,Préventif IS + niches,MPO007,1.0,0.0,1.0,1.0,2111.0,2111.0,,1.0
997,997,Propreté,Nanterre Centre,PRPLTB006,Lavage d'un tube,POL006,2.0,0.0,2.0,1.0,10734.42,21468.84,,1.0
998,998,ContReg,Nanterre Centre,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
999,999,ContReg,Nanterre Centre,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1000,1000,ContReg,Nanterre Centre,CRGVIO103,Vérification des installations électriques,CRO103,1.0,0.0,1.0,0.5,864.8,432.4,,0.5
1001,1001,ContReg,Nanterre Centre,CRGVIO104,Vérification des installations électriques,CRO104,1.0,0.0,1.0,0.5,648.6,324.3,,0.5
1002,1002,ContReg,Nanterre Centre,CRGVIO105,Vérification des installations électriques,CRO105,1.0,0.0,1.0,0.5,648.6,324.3,,0.5
1003,1003,ContReg,Nanterre Centre,CRGVIO106,Vérification des installations électriques,CRO106,1.0,0.0,1.0,0.5,864.8,432.4,,0.5
1004,1004,ContReg,Nanterre Centre,CRGVIO107,Vérification des installations électriques,CRO107,1.0,0.0,1.0,0.5,432.4,216.2,,0.5
1005,1005,ContReg,Nanterre Centre,CRGVIO108,Vérification des installations électriques,CRO108,1.0,0.0,1.0,0.5,864.8,432.4,,0.5
1006,1006,ContReg,Nanterre Centre,CRGVIO109,Vérification des installations électriques,CRO109,1.0,0.0,1.0,0.5,864.8,432.4,,0.5
1007,1007,ContReg,Nanterre Centre,CRGVIO110,Vérification des installations électriques,CRO110,1.0,0.0,1.0,0.5,432.4,216.2,,0.5
1008,1008,ContReg,Nanterre Centre,CRGVIO111,Vérification des installations électriques,CRO111,1.0,0.0,1.0,0.5,432.4,216.2,,0.5
1009,1009,ContReg,Nanterre Centre,CRGVIO112,Vérification des installations électriques,CRO112,1.0,0.0,1.0,0.5,648.6,324.3,,0.5
1010,1010,ContReg,Nanterre Centre,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
1011,1011,ContReg,Nanterre Centre,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,32.0,864.8,27673.6,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
1012,1012,ContReg,Nanterre Centre,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
1013,1013,Eclairage,Nanterre Centre,ECLNPO003,Nettoyage des plots de jalonnement pour un sens,ECPO03,2.0,0.0,2.0,2.0,1387.01,5548.04,,2.0
1014,1014,Eclairage,Nanterre Centre,ECLNPO004,Nettoyage des plots de jalonnement pour un sens,ECPO04,2.0,0.0,2.0,2.0,651.59,2606.36,,2.0
1015,1015,Eclairage,Nanterre Centre,ECLNEO014,Nettoyage de l'éclairage pour un sens,ECPO14,2.0,0.0,2.0,2.0,6644.86,26579.44,,2.0
1016,1016,Eclairage,Nanterre Centre,ECLNEO016,Nettoyage de l'éclairage pour un sens,ECPO16,2.0,0.0,2.0,2.0,9244.22,36976.88,,2.0
1017,1017,Eclairage,Nanterre Centre,ECLRSO050,Remplacement systématiques des sources,ECPO50,0.4,0.0,0.4,0.3333333333333333,58716.81,7828.91,,0.3333333333333333
1018,1018,Eclairage,Nanterre Centre,ECLRSO051,Remplacement systématiques des sources,ECPO51,0.4,0.0,0.4,0.3333333333333333,59906.1,7987.48,,0.3333333333333333
1019,1019,Eclairage,Nanterre Centre,ECLRSO052,Remplacement systématiques des sources,ECPO52,0.4,0.0,0.4,0.3333333333333333,51784.98,6904.66,,0.3333333333333333
1020,1020,Eclairage,Nanterre Centre,ECLRSO053,Remplacement systématiques des sources,ECPO53,0.4,0.0,0.4,0.3333333333333333,52090.78,6945.44,,0.3333333333333333
1021,1021,Eclairage,Nanterre Centre,ECLRSO054,Remplacement systématiques des sources,ECPO54,0.4,0.0,0.4,0.3333333333333333,18484.94,2464.66,,0.3333333333333333
1022,1022,Eclairage,Nanterre Centre,ECLRSO055,Remplacement systématiques des sources,ECPO55,0.4,0.0,0.4,0.3333333333333333,16751.96,2233.59,,0.3333333333333333
1023,1023,AEV,Nanterre Centre,AEVEFO012,Essais fonctionnels pour un sens,AEFO12,2.0,0.0,2.0,2.0,711.0,2844.0,,2.0
1024,1024,AEV,Nanterre Centre,AEVEFO013,Essais fonctionnels pour un sens,AEFO13,2.0,0.0,2.0,2.0,1157.68,4630.72,,2.0
1025,1025,AEV,Nanterre Centre,AEVMPO012,Maintenance préventive pour un sens,AEPO12,2.0,0.0,2.0,2.0,2034.21,8136.84,,2.0
1026,1026,AEV,Nanterre Centre,AEVMPO013,Maintenance préventive pour un sens,AEPO13,2.0,0.0,2.0,2.0,3638.64,14554.56,,2.0
1027,1027,AEV,Nanterre Centre,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,22.0,61.7,1357.4,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
1028,1028,Automate,Nanterre Centre,AUTPAB005,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR05,1.0,0.0,1.0,1.0,385.79809,385.8,,1.0
1029,1029,Automate,Nanterre Centre,AUTPAR006,Préventif armoires MESD (fiche n°4 du CCTP),AUPR06,1.0,0.0,1.0,1.0,829.3215799999999,829.32,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1030,1030,Automate,Nanterre Centre,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,1.0,0.0,1.0,3.0,202.4713,607.41,AUTOMATE METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""AUTOMATE METIER"")"
1031,1031,Automate,Nanterre Centre,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,0.0,91.39855,0.0,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1032,1032,PAU/TSE,Nanterre Centre,RTSPPO003,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PO03,4.0,0.0,4.0,1.0,1182.73,4730.92,,1.0
1033,1033,PAU/TSE,Nanterre Centre,RTSPTO003,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PO03,4.0,0.0,4.0,1.0,539.81,2159.24,,1.0
1034,1034,Onduleur,Nanterre Centre,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,1.0,304.01,304.01,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
1035,1035,Onduleur,Nanterre Centre,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,1.0,337.95,337.95,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
1036,1036,Onduleur,Nanterre Centre,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,1.0,371.88,371.88,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
1037,1037,Onduleur,Nanterre Centre,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
1038,1038,Onduleur,Nanterre Centre,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,2.0,414.3,414.3,,2.0
1039,1039,Détection,Nanterre Centre,DETPCA008,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP008,4.0,0.0,4.0,2.0,3109.05,24872.4,,2.0
1040,1040,Détection,Nanterre Centre,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,4.0,24.15,96.6,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
1041,1041,Détection,Nanterre Centre,DETPDI101,Préventif détection incendie,DEP101,1.0,0.0,1.0,1.0,698.25,698.25,,1.0
1042,1042,Détection,Nanterre Centre,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,26.0,33.6,873.6,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
1043,1043,Détection,Nanterre Centre,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,0.0,21.0,0.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
1044,1044,Détection,Nanterre Centre,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
1045,1045,Détection,Nanterre Centre,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,8.0,15.75,126.0,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
1046,1046,Détection,Nanterre Centre,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
1047,1047,Détection,Nanterre Centre,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,0.0,26.25,0.0,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
1048,1048,Détection,Nanterre Centre,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,0.0,15.75,0.0,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
1049,1049,Ventilation,Nanterre Centre,VENPEO201,Préventif des équipements de ventilation,VPO201,1.0,0.0,1.0,0.3333333333333333,40523.99,13508.0,,0.3333333333333333
1050,1050,Ventilation,Nanterre Centre,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,13.0,78.85,1025.05,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
1051,1051,Ventilation,Nanterre Centre,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,39.0,128.27,5002.53,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
1052,1052,Ventilation,Nanterre Centre,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
1053,1053,Ventilation,Nanterre Centre,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1054,1054,Ventilation,Nanterre Centre,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1055,1055,Vidéo,Nanterre Centre,VIDDAI120,Maintenance préventive de la DAI du sens 1,VI MP 120,1.0,0.0,1.0,1.0,3341.64,3341.64,,1.0
1056,1056,Vidéo,Nanterre Centre,VIDDAI121,Maintenance préventive de la DAI du sens 2,VI MP 121,1.0,0.0,1.0,1.0,3341.64,3341.64,,1.0
1057,1057,Vidéo,Nanterre Centre,VIDCAM320,Nettoyage des caméras sens intérieur sens 1,VI MP 320,2.0,0.0,2.0,1.0,3174.6,6349.2,,1.0
1058,1058,Vidéo,Nanterre Centre,VIDCAM321,Nettoyage des caméras sens intérieur sens 2,VI MP 321,2.0,0.0,2.0,1.0,1696.19,3392.38,,1.0
1059,1059,Vidéo,Nanterre Centre,VIDPCI410,Maintenance préventive des caméras en issues de secours,VI MP 410,1.0,0.0,1.0,1.0,186.25,186.25,,1.0
1060,1060,Pompage,Nanterre Centre,POMIND212,Entretien des poteaux incendie,INP307,1.0,0.0,1.0,1.0,1922.0,1922.0,,1.0
1061,1061,Pompage,Nanterre Centre,,,,3.0,0.0,3.0,1.0,0.0,0.0,,1.0
1062,1062,Pompage,Nanterre Centre,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
1063,1063,Pompage,Nanterre Centre,,,,1.0,0.0,1.0,2.0,0.0,0.0,,2.0
1064,1064,Pompage,Nanterre Centre,POMERC500,Entretien autres systèmes du réseau incendie,INP500,1.0,0.0,1.0,1.0,858.61,858.61,SURPRESSEUR-INCENDIE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Nanterre Centre"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR-INCENDIE"")"
1065,1065,Pompage,Nanterre Centre,POMERD600,Entretien autres systèmes du réseau incendie,INP600,1.0,0.0,1.0,0.0,858.61,0.0,,0.0
1066,1066,Pompage,Nanterre Centre,POMERE700,Entretien autres systèmes du réseau incendie,INP700,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
1067,1067,Pompage,Nanterre Centre,POMERF800,Entretien autres systèmes du réseau incendie,INP800,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
1068,1068,Pompage,Nanterre Centre,POMERG900,Entretien autres systèmes du réseau incendie,INP900,1.0,0.0,1.0,0.0,208.4,0.0,,0.0
1069,1069,Pompage,Nanterre Centre,POMERG901,Entretien autres systèmes du réseau incendie,INP901,1.0,0.0,1.0,2.0,714.81,1429.62,,2.0
1070,1070,Bâtiment,Ambroise Paré,BATCJN001,Contrôle des IS de jour,VJO001,6.0,0.0,6.0,1.0,2029.0,12174.0,,1.0
1071,1071,Bâtiment,Ambroise Paré,BATCJN002,Contrôle des IS de jour,VJO002,6.0,0.0,6.0,1.0,1522.0,9132.0,,1.0
1072,1072,Bâtiment,Ambroise Paré,BATCNO001,Contrôle des IS + niches de nuit,VNO001,6.0,0.0,6.0,1.0,3264.0,19584.0,,1.0
1073,1073,Bâtiment,Ambroise Paré,BATCNO002,Contrôle des IS + niches de nuit,VNO002,6.0,0.0,6.0,1.0,2611.0,15666.0,,1.0
1074,1074,Bâtiment,Ambroise Paré,BATMPO001,Préventif IS + niches,MPO001,1.0,0.0,1.0,1.0,3519.0,3519.0,,1.0
1075,1075,Bâtiment,Ambroise Paré,BATMPO002,Préventif IS + niches,MPO002,1.0,0.0,1.0,1.0,2815.0,2815.0,,1.0
1076,1076,Propreté,Ambroise Paré,PRPLTB004,Lavage d'un tube,POL004,2.0,0.0,2.0,2.0,10734.42,42937.68,,2.0
1077,1077,ContReg,Ambroise Paré,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
1078,1078,ContReg,Ambroise Paré,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1079,1079,ContReg,Ambroise Paré,CRGVIO116,Vérification des installations électriques,CRO116,1.0,0.0,1.0,1.0,432.4,432.4,,1.0
1080,1080,ContReg,Ambroise Paré,CRGVIO117,Vérification des installations électriques,CRO117,1.0,0.0,1.0,1.0,432.4,432.4,,1.0
